reviewId,comment,score,date,cleaned_text,english,bugs,content,feature,ui,navigation,billing,brand,price_billing_payment,login,device,customer support,other
7bc26c86-078a-40b8-9c89-6193932adb98,"I think Netflix is awesome it gives more movies, TV programs and options than any other",5,08-11-2018 11:37,think netflix awesome give movie tv program option,TRUE,,,,,,,,,,,,
cbdd42f1-909e-46e7-bb15-7dfba19aa23d,"After I finish watching something it still shows up at continue watching for ""..."" I would like to get rid of it",4,08-10-2018 04:33,finish watching something still show continue watching would like get rid,TRUE,,,,,,,,,,,,
1039ef1a-b1e2-44df-942a-4544d7e4d4ef,"On Huawei Mate 10 Pro, the HDR picture quality is insane! As a shareholder they pay my bills. At night I get entertained! What's not to love!? All jokes aside, the app is more modern than Prime Video. What really sets Netflix apart is the original content. Simply amazing and will only continue to dominate as they spread to other parts of the world!",5,13-12-2018 23:57,huawei mate ro hdr picture quality insane shareholder pay bill night get entertained whats love joke aside app modern thanrime video really set netflix apart original content simply amazing continue dominate spread part world,TRUE,,,,,,,,,,,,
d8ed1472-f64e-4685-be7e-314fa7e2c01e,Netflix is great because I can download shows and watch them on the bus ride home from school or to school without using data,5,16-09-2018 04:35,netflix great download show watch bus ride home school school without using data,TRUE,,,,,,,,,,,,
71344c31-8a8c-42ee-9db1-dd39b4d819d2,"Somehow overheats my Samsung s8, noticeable phone getting warmer when watching movies",3,07-12-2018 20:51,somehow overheats samsung noticeable phone getting warmer watching movie,TRUE,,,,,,,,,,,,
d7125e22-8695-42b9-bd71-b2e3f8455c2d,Worst version of Netflix ever! Has a lot of buffering issues even on WiFi! Sometimes nothing even plays! Not worth the money or time on Android!,1,24-11-2018 20:36,worst version netflix ever lot buffering issue even wifi sometimes nothing even play worth money time android,TRUE,,,,,,,,,,,,
6da852b7-a266-4a7e-b6b1-12a7b5d9f1a2,I really liked the customer support. The call was answered shortly and I got the refund immediately for the miscommunication. :),5,01-10-2018 03:52,really liked customer support call answered shortly got refund immediately miscommunication,TRUE,,,,,,,,,,,,
c4303e3d-3917-46b9-a057-e7a986b91482,Great entertainment! Lots of Canadian movies that we never get here that are really good!,5,22-11-2018 15:29,great entertainment lot canadian movie never get really good,TRUE,,,,,,,,,,,,
d76213ce-184f-4da4-87fc-8d75cf24bf2a,All of a sudden the app has stopped working... Can u fix it,3,14-11-2018 05:16,sudden app stopped working u fix,TRUE,,,,,,,,,,,,
97e58858-f8b0-4de6-a699-516c912ff177,It's good..just want u to add all hp series and disney shows,5,01-11-2018 10:49,goodjust want u add hp series disney show,TRUE,,,,,,,,,,,,
d1fe0f87-a1ae-47a6-9bc5-5e396ee3eda6,Who doesn't love Netflix like come on lol...... Really love it but need to have more new movies but beside all that i really enjoy it.💕💕,5,09-11-2018 03:14,doesnt love netflix like come lol really love need new movie beside really enjoy,TRUE,,,,,,,,,,,,
6d3fe9f1-eec2-427a-8123-f1357ac35292,"I love netflix!! I can watch all my favourite shows, like brooklyn nine-nine",5,18-10-2018 22:16,love netflix watch favourite show like brooklyn ninenine,TRUE,,,,,,,,,,,,
adae954f-8616-4128-adf6-cf91f23dc582,"The number of glitches OMG. I would get a phone call and when i would go back to the Netflix show i am watching, it would close and not open. I have to sign out and sign in again. So inconvenient",1,25-11-2018 01:00,number glitchesmg would get phone call would go back netflix show watching would close open sign sign inconvenient,TRUE,,,,,,,,,,,,
503541d0-5017-475c-9549-d3d15cd5fe7f,"Not prefer to give credit or debit card details in free trial month. If we like, can pay but after trial period.",1,07-10-2018 03:00,prefer give credit debit card detail free trial month like pay trial period,TRUE,,,,,,,,,,,,
d87fb75d-c9a4-44b8-a0ea-fcaeba06ffbf,The app is not compatible with my tablet so I have to except unknown sources so I can use the app. I don't think that's right,2,26-09-2018 20:57,app compatible tablet except unknown source use app dont think thats right,TRUE,,,,,,,,,,,,
01cd5016-a3ca-4902-894e-376b51e7b926,But you r version is not compatible with our android box. So we don't enjoy Netflix on big screen,3,18-11-2018 18:09,r version compatible android box dont enjoy netflix big screen,TRUE,,,,,,,,,,,,
663871f9-3947-48fc-9067-f8db2f178691,No ability to control streaming quality on mobile is B.S. would be nice not to have my data burned through in a day.,1,12-12-2018 00:34,ability control streaming quality mobile b would nice data burned day,TRUE,,,,,,,,,,,,
d29e3c03-90fb-4306-8cb2-fcd976f82ad9,I've just started watching Netflix lately and i love it! I love all of their originals. They have good content for everyone.,5,18-09-2018 13:32,ive started watching netflix lately love love original good content everyone,TRUE,,,,,,,,,,,,
d5753f30-50bb-4b97-a253-46f1b7e17892,Cannot cast on Chromecast Builtin TV. Disappointed. Rest all. the apps support but this app. displays the cast icon but when I click on cast icon it says could not connect to target device. Living Room TV (160004) Please help,1,13-12-2018 17:58,cast chromecast builtin tvisappointed rest apps support app display cast icon click cast icon say could connect target device living room tvlease help,TRUE,,,,,,,,,,,,
1ebbb444-7623-4429-96ff-07a8d989f329,good but it won't let me make a decision when I try to watch bandersnatch so I haven't gotten even 30 minutes in because I dont wanna be stuck with the same ending,4,29-12-2018 22:48,good wont let make decision try watch bandersnatch havent gotten even minute dont wan na stuck ending,TRUE,,,,,,,,,,,,
a1ee9636-3cb5-419b-b074-a41ead74315c,"I have a question,I saw on tv that Airtel users get free 3 months. True?",5,14-11-2018 08:51,questioni saw tv airtel user get free month true,TRUE,,,,,,,,,,,,
00ca3f45-3326-4578-b5df-4cc65ffb2262,"Seems like 90% of the shows on netflix now are foreign. Some of them are really good, only issue is I hear english but I don't see it......it makes it very difficult to watch anything when you keep noticing that slight error. Obviously these films were intended to be like that. But with the already limited shows on netflix why pay even more for less...",1,17-12-2018 02:50,seems like show netflix foreign really good issue hear english dont see itit make difficult watch anything keep noticing slight errorbviously film intended like already limited show netflix pay even le,TRUE,,,,,,,,,,,,
6bf1c773-56f9-4a9b-935d-a8649b76dfc5,Tried to join and was unable. Tried to see plans and was unable tp see them,1,01-10-2018 23:45,tried join unable tried see plan unable tp see,TRUE,,,,,,,,,,,,
7e7f9188-c956-4395-bb77-ccea4ccfad2e,"""There is a problem playing the video. Please try again. (5.8)"" every time I try to watch a video",3,14-12-2018 23:16,problem playing videolease try every time try watch video,TRUE,,,,,,,,,,,,
ff8855bd-a475-42f3-895e-a10b2af4adaf,"Ever since it updated on my android if I try to fast forward, the app stops and completely logs me out. It's so annoying to have to log in every single time I fast forward through something. Also glitches out if something happens fast pace like a chase scene or something and then cant load and stops/signs me out again. Hate it. Fix this please.",1,26-09-2018 23:12,ever since updated android try fast forward app stop completely log annoying log every single time fast forward something also glitch something happens fast pace like chase scene something cant load stopssigns hate fix please,TRUE,,,,,,,,,,,,
3e9faf34-f104-4d79-87be-f314d5a63a09,This app is so lit I can always watch movies and shows that i missed on cable. Read more...,3,20-10-2018 12:48,app lit always watch movie show missed cable read,TRUE,,,,,,,,,,,,
a32b0d19-2fec-4e55-8de4-ed1d6ec24b86,"Love it but be more frequent with adding new episodes TV shows and series,like 2mins ago I finished Naruto there's 220 episodes but on Netflix there's 156 so...Ya",5,21-10-2018 20:37,love frequent adding new episode tv show serieslike min ago finished naruto there episode netflix there soya,TRUE,,,,,,,,,,,,
b90fd5c9-3b9e-4ad2-a2c3-bd22bc6e15df,I like some of the new things yall add but I hate that yall take off old TV shows that alot of people watch and see dont get to finish them before they are gone.,3,20-11-2018 02:38,like new thing yall add hate yall take old tv show alot people watch see dont get finish gone,TRUE,,,,,,,,,,,,
a5dcf7d8-1096-4438-8e55-5d26fc933d9f,I like that Netflix has the shows I want to watch.,5,15-11-2018 05:37,like netflix show want watch,TRUE,,,,,,,,,,,,
c68a41bf-af6b-4ad1-a4ee-1ccf0478f2d0,Iam not satisfied as much I expected. Iam a trail period user.. and feel like.. it's not getting updated regularly and it holds a couple of movies only... Like.. mostly celebrated movies... Only... We have another options for those kind of movies... But as a film hunter i always prefer much better movies so... I prefer that kind of a platform,5,11-10-2018 15:52,iam satisfied much expected iam trail period user feel like getting updated regularly hold couple movie like mostly celebrated moviesnly another option kind movie film hunter always prefer much better movie prefer kind platform,TRUE,,,,,,,,,,,,
a45115eb-6661-432c-b765-cb6a44434d44,Updated netflix on the ps3 and now have a lag problem and pauses that was not there before the update please fix. Has been good up till last update.,1,09-10-2018 04:16,updated netflix p lag problem pause update please fix good till last update,TRUE,,,,,,,,,,,,
c3b09de5-aa32-43ed-a1ba-33b4de22cc6a,good app but very less popular movies....almost every movie i wanted to see was not there... youtube paid movies are better..,3,25-12-2018 06:57,good app le popular moviesalmost every movie wanted see youtube paid movie better,TRUE,,,,,,,,,,,,
1a75d816-1075-4711-8d15-82bfea1979b7,I LOVE Netflix because you can choose to watch ANYTHING availiable on it and cable doesn't have that.,5,09-11-2018 07:26,love netflix choose watch anything availiable cable doesnt,TRUE,,,,,,,,,,,,
7d2a78a3-abbb-4602-9c56-0ae5b012b492,"I can't open it, it always says that the can't connect to server or couldn't reach the server. Is there something happen with mine?",1,07-12-2018 13:07,cant open always say cant connect server couldnt reach server something happen mine,TRUE,,,,,,,,,,,,
5966421f-0411-47be-83b9-601027121831,Full screen is not working in notch mobiles as youtube does,4,18-11-2018 07:28,full screen working notch mobile youtube,TRUE,,,,,,,,,,,,
3e82849d-9df3-446b-97df-b751bca68463,All cool but can I request for an additional feature where the app provides the info about the music/songs been playing in the background. Would be of great use.,5,30-12-2018 06:23,cool request additional feature app provides info musicsongs playing background would great use,TRUE,,,,,,,,,,,,
05b58398-15fa-4548-a869-73a65134c5a1,I love the App because you can watch free movies and TV shows,5,01-11-2018 09:25,love app watch free movie tv show,TRUE,,,,,,,,,,,,
5e2b07ff-b779-4efa-9217-a2a85adc3679,Helps me watch the best TV shows and not much ads,5,15-10-2018 02:46,help watch best tv show much ad,TRUE,,,,,,,,,,,,
4ac52c69-55af-46f3-8b50-a1cf3531235a,"Love it! New addiction!! But currently this past few weeks my Netflix keeps crashing, I need to install and uninstall back.. Any idea why??",5,21-10-2018 12:48,love new addiction currently past week netflix keep crashing need install uninstall back idea,TRUE,,,,,,,,,,,,
d1708f65-a2f1-4f4d-bd9c-393f5a98cdfe,I love this app but I just downloaded onto my tablet and it's not letting me get into the app. It won't even let me get into the sign up part.,5,23-10-2018 00:53,love app downloaded onto tablet letting get app wont even let get sign part,TRUE,,,,,,,,,,,,
663a8721-7974-4e8a-a4cb-5bc308346909,Netflix is awesome but but it keeps talking off my fav TV shows,5,08-12-2018 15:58,netflix awesome keep talking fav tv show,TRUE,,,,,,,,,,,,
ed0e799f-5ea8-4133-b962-e813887e5894,I have had Netflix for a long time. we really enjoy watching the movie with the grandkids.,5,11-10-2018 15:49,netflix long time really enjoy watching movie grandkids,TRUE,,,,,,,,,,,,
74d18894-d84c-4bb6-8153-efa1086c7dc1,Needs improvements and a notification for when theirs a update needed that would conclude my issues with it overall good job.,4,29-11-2018 19:53,need improvement notification update needed would conclude issue overall good job,TRUE,,,,,,,,,,,,
85fd1411-567d-4c4d-939f-3809f90b0599,"Great movies, download and watch anywhere, very convenient. Even the stuff made Netflix is great. I highly recommend.😉😉",5,14-12-2018 06:45,great movie download watch anywhere convenient even stuff made netflix great highly recommend,TRUE,,,,,,,,,,,,
81c581b6-adf8-4fbf-98d2-c0647d63eacf,I have had Netflix for 15 years now and I'm grateful they were able to create an app that is suitable and awesome. Love it!,5,02-10-2018 02:35,netflix year im grateful able create app suitable awesome love,TRUE,,,,,,,,,,,,
d7d11ec4-8a7a-411f-9682-7209338f88cd,Not bad with hulu you got TV covered. Lots to watch.,5,03-12-2018 21:11,bad hulu got tv covered lot watch,TRUE,,,,,,,,,,,,
c3643063-453d-4dd4-8a18-1f9107c812a5,Needs more movies and needs to work better with low wifi speed networks It needs a much wider variety of movies the movies avaliable is boring,2,02-12-2018 12:00,need movie need work better low wifi speed network need much wider variety movie movie avaliable boring,TRUE,,,,,,,,,,,,
3dea3f13-271e-45f1-bd13-afce2caf6a18,I think it should have newer shows and bring back older shows that if had in the past,5,22-10-2018 03:04,think newer show bring back older show past,TRUE,,,,,,,,,,,,
ba348749-60bb-48c3-ab2e-8e8cc1fad263,it is a good way to watch movies as you do not have to go online you just have to log in and you can watch any movie or tv series,5,28-12-2018 11:05,good way watch movie go online log watch movie tv series,TRUE,,,,,,,,,,,,
ce9c207b-e900-465c-b66c-c9d2bf143c5e,"Since the last update or two, the app continues to run in the background eating up my battery. Even after I 'force stop' it in my settings. This is after I've made sure the app was closed after using it. Other than that, its a good app. But the amount of battery this uses makes it unbearable to have on my phone.",2,03-10-2018 16:00,since last update two app continues run background eating battery even force stop setting ive made sure app closed using itther good app amount battery us make unbearable phone,TRUE,,,,,,,,,,,,
2486d717-c9c5-489d-a4f9-29d97c9624c5,App keeps sucking up phone battery even though it was never opened. This has happened on three different devices for me.,1,24-11-2018 20:00,app keep sucking phone battery even though never opened happened three different device,TRUE,,,,,,,,,,,,
ce26cc73-71b8-49cb-acce-afde48ec489f,"It keeps saying it has a device error on my Asus Chromebook when there is nothing wrong with my device, also you have a very limited mvie selection as well as having some titles people have never heard of you often put movies sequals on without having the first one on their as well It would be nice to see some popular and more current titles like NOW TV has",2,28-12-2018 21:25,keep saying device error asus chromebook nothing wrong device also limited mvie selection well title people never heard often put movie sequals without first one well would nice see popular current title like tv,TRUE,,,,,,,,,,,,
e59f1937-a30a-40e1-8377-a06ecf78f94f,"Used to like netflix when they first came out and was not biased. However, it now caters way to much to liberals. And the Obama network?.?.?. Uh.... no. Goodbye Netflix. Hire some none bias representitives. And a new slogan for you. ""Make netflix great again."" By the way I am neither Republican nor democrat. Stop brain washing the people.",1,23-10-2018 03:03,used like netflix first came biased however caters way much liberal thebama network uh goodbye netflix hire none bias representitives new slogan make netflix great way neither republican democrat stop brain washing people,TRUE,,,,,,,,,,,,
aca99961-3f30-4953-978f-7ac287a18b42,Issue with black screen - videos will not play,1,02-10-2018 20:43,issue black screen video play,TRUE,,,,,,,,,,,,
a79fa1c0-3c55-40fa-8cee-26f275ee531f,Never an issue! Brilliant originals ans vast variety. Cheers! Keep up the fantastic work!,5,25-09-2018 03:32,never issue brilliant original an vast variety cheer keep fantastic work,TRUE,,,,,,,,,,,,
e0bb2ea9-f695-41f1-a9b4-304506af7c64,"Please don't add any more cringy TV shows it ruins the whole platform. Because of Auto play it shows you the show while you're seacrhing for a show/movie. So please, I know you make from the company that wanted the show on there but you made this for people, not money.",4,15-12-2018 07:40,please dont add cringy tv show ruin whole platform auto play show show youre seacrhing showmovie please know make company wanted show made people money,TRUE,,,,,,,,,,,,
04ae53d6-3ae0-4dbb-a50e-a398d9492d9c,Netflix is great only there is not many good shows any more,5,02-12-2018 03:17,netflix great many good show,TRUE,,,,,,,,,,,,
c4abb27b-e70a-4f38-aef9-f9b2ca2bef1f,I love this game or should I say this app it gives me everything I want to to do and let me play over season that I didn't want it helps me to better understand the seasons that I did watch that can watch it over and over and over again if I ask him to put it back on they'll put it back on this game is so good you should get it download it now on Google Play Store,5,12-11-2018 00:26,love game say app give everything want let play season didnt want help better understand season watch watch ask put back theyll put back game good get download googlelay store,TRUE,,,,,,,,,,,,
d0ce239e-9147-4dfa-8774-a0dfd8e07c90,App stops working constantly. I have to download it multiple times.,3,15-11-2018 18:22,app stop working constantly download multiple time,TRUE,,,,,,,,,,,,
a5b3a4df-bfe6-4dab-8ff3-d70d7d8d72df,This is awesome because you get to watch whatever you want and not watch it on the tv i like it this way cause I'm lazy,5,30-09-2018 03:30,awesome get watch whatever want watch tv like way cause im lazy,TRUE,,,,,,,,,,,,
86b9cf21-2be7-438d-9e4c-1e75d382fc72,Stop asking about WhatsApp integration every single time I start the app. It's not going to happen,1,23-09-2018 17:41,stop asking whatsapp integration every single time start app going happen,TRUE,,,,,,,,,,,,
ee7c7128-22b5-4165-9cdf-133e023d2d03,Immediate help. You have an issue with the App and you do not have a ETA.,1,24-11-2018 18:14,immediate help issue app eta,TRUE,,,,,,,,,,,,
90d98ca2-8d83-49ad-918d-ffabc1f7a4d0,SO DISAPPOINTED!!! They charged my account during free trial version. I called my bank then tried to call CS for fee reversal but no helps,1,14-10-2018 15:05,soisappointed charged account free trial version called bank tried call c fee reversal help,TRUE,,,,,,,,,,,,
3bdfe6ec-9874-4fdf-8388-18a4767ef7ca,"It's amazing app, it allow you to access latest web series and movies. I am loving it.",5,24-11-2018 12:44,amazing app allow access latest web series movie loving,TRUE,,,,,,,,,,,,
81dee0c6-6095-4bfa-8fe3-ff4f202a20e5,cant even open the app on my new vivo v11. nothing wrong if I use an apple device tho. device discrimination is just too much with these apps.,1,19-10-2018 19:54,cant even open app new vivo v nothing wrong use apple device tho device discrimination much apps,TRUE,,,,,,,,,,,,
133960fb-888f-4f81-82d1-f791bcf5bb2e,Awesome app love it but I wish it could also work when there is no Wifi,5,14-10-2018 19:28,awesome app love wish could also work wifi,TRUE,,,,,,,,,,,,
75029058-ddca-4f8b-8315-0b35bc32398e,The apps just wouldn't open on my xiaomi. Should just uninstall it I suppose.,1,29-10-2018 16:20,apps wouldnt open xiaomi uninstall suppose,TRUE,,,,,,,,,,,,
bb940e9e-94d0-4a76-9db9-71018572b37a,Why is it all of a sudden while I'm trying to watch something it lasts for 2 mins then kicks me out back to the home screen,2,07-11-2018 17:55,sudden im trying watch something last min kick back home screen,TRUE,,,,,,,,,,,,
dac03d15-1087-47a7-a201-0feda7212de2,I absolutely love NETFLIX!! I don't even think I can live without it...,5,25-11-2018 22:49,absolutely love netflix dont even think live without,TRUE,,,,,,,,,,,,
9edd14e4-4c7a-437b-aa49-c112181b4735,I think it is a great app for if I want to watch Ur favourite shows on the go but I don't like how limited the movies and series.,4,08-11-2018 16:23,think great app want watch ur favourite show go dont like limited movie series,TRUE,,,,,,,,,,,,
7b9d946b-4200-4019-a5d9-d203f130392e,"I love netflix but they will soon be increasing prices and if this continues, I will switch over to Hulu or just keep network TV. I got this service for the purpose of saving money on cable, but like any other service, the moment it becomes successful, they want to get greedy and increase fees. If this happens, im done. Until then... Its a great service. It's losing its selection of beloved shows and movies in exchange of producing it's own content and they have great content., but I wish they would add more selections that's non netflix. Keep them both. Don't charge us more so you can create your own content though, you have plenty of spend able income. No excuses. Great content tho8gh,but don't drop other content.",4,21-09-2018 19:07,love netflix soon increasing price continues switch hulu keep network tv got service purpose saving money cable like service moment becomes successful want get greedy increase fee happens im done great service losing selection beloved show movie exchange producing content great content wish would add selection thats non netflix keep bothont charge u create content though plenty spend able income excuse great content thoghbut dont drop content,TRUE,,,,,,,,,,,,
7ba17846-4877-4f58-a326-ea14da6b03f1,Everytime I have to keep on uninstalling it... N install again... Coz its never opens after few hours of installation....tired of playing games with Netflix,1,22-10-2018 19:09,everytime keep uninstalling n install coz never open hour installationtired playing game netflix,TRUE,,,,,,,,,,,,
d3b8f51f-142e-4442-996c-e27e2cb14737,"Like, what is there to complain about? UI is great. UX is smooth. 😊",5,28-12-2018 13:12,like complain ui great ux smooth,TRUE,,,,,,,,,,,,
919e4178-469d-41f1-a54b-ef231708d2df,I thank it has a great verity of movies for different moods. So I thank it's great,5,15-12-2018 06:47,thank great verity movie different mood thank great,TRUE,,,,,,,,,,,,
01b196a4-6bf1-48bf-9920-785acd0daa9e,What is with your latest update?! Video pauses and audio keeps playing. Undo it!,1,11-12-2018 03:01,latest update video pause audio keep playing undo,TRUE,,,,,,,,,,,,
01601517-cfef-4385-be16-da3dd1404118,I think that this app is a good app by when u are in a car going on vacation you could just watch movies.,5,09-11-2018 21:44,think app good app u car going vacation could watch movie,TRUE,,,,,,,,,,,,
9866bc45-8080-4840-821f-4086e13d8024,Cant connect to servers no matter what I do. Logged in and updated to no avail. Galaxy Note 4 Att,1,13-10-2018 09:35,cant connect server matter logged updated avail galaxy note att,TRUE,,,,,,,,,,,,
e5204577-0570-4857-b061-fb7b98aac834,This app crashes again and again in my vivo v7plus. I had reinstalled no of times. But still same problem. Please do something.,4,15-10-2018 09:21,app crash vivo vplus reinstalled time still problemlease something,TRUE,,,,,,,,,,,,
dc0e43fa-fb92-4849-81f9-65ab28f347e6,This app is amazing! When I'm on a road trip it's so easy just to open the app and go even if i do use some of my data.,5,02-10-2018 20:03,app amazing im road trip easy open app go even use data,TRUE,,,,,,,,,,,,
b9d39f08-50c5-4756-b972-8c8ce3dafd96,"This app works amazingly well, even on cellular data. The amount of content and quality of shows has been outstanding. Plus the ability to download shows to watch later is so useful as my gym doesn't have good cell phone service. Very responsive to pause, restart, and expand great shows to watch next. My go to entertainment app.",5,01-11-2018 12:37,app work amazingly well even cellular data amount content quality show outstandinglus ability download show watch later useful gym doesnt good cell phone service responsive pause restart expand great show watch next go entertainment app,TRUE,,,,,,,,,,,,
9e115327-b257-49ef-bc58-7d601e286f11,"Can we get some more movies Netflix like home alone 1, 2, 3 and polar express",5,17-11-2018 09:03,get movie netflix like home alone polar express,TRUE,,,,,,,,,,,,
f807784a-fa0d-4a87-9142-0b62c07524b9,I think it is a great app because u can watch movies for free but it can be a hard time signing up but I will give it a thumbs up👍👍👍,5,08-12-2018 00:52,think great app u watch movie free hard time signing give thumb,TRUE,,,,,,,,,,,,
8765f5e5-6b69-4334-b556-7a434de1c127,"Netflix is amazing, you can watch whatever, whenever. You can rewatch old shows, pause, rewind etc. It's an app I use way more than any other app and I highly recommend it!",5,27-09-2018 15:38,netflix amazing watch whatever whenever rewatch old show pause rewind etc app use way app highly recommend,TRUE,,,,,,,,,,,,
36a48478-9401-4e8f-8173-ff8d1dc3356c,"I tried the free trial and when it ended, I got no notification. So I have to pay (which is to much for me). When I want to cancel my account it can't connects to Netflix. Please help.",2,28-11-2018 01:33,tried free trial ended got notification paywhich much want cancel account cant connects netflixlease help,TRUE,,,,,,,,,,,,
ba7f6b95-f30e-4169-87b4-c16d8485fdc2,Why the Celcom postpaid can't use to paid... Why only the maxis and digi postpaid can paid? I hope i can get feedback as soon as possible. Tq,5,21-09-2018 22:15,celcom postpaid cant use paid maxi digi postpaid paid hope get feedback soon possible tq,TRUE,,,,,,,,,,,,
9839806b-ba59-4d6d-9ba6-4a25a2354ab7,Fantastic. But one thing i will say is you need more new releases and to be able to download all content.,5,17-11-2018 22:41,fantastic one thing say need new release able download content,TRUE,,,,,,,,,,,,
ed0a7efa-6cf5-4954-82e7-61a0c620a577,Really Great App with variety of options. Wouldn't mind more content getting uploaded. 😀,5,02-10-2018 14:41,really great app variety option wouldnt mind content getting uploaded,TRUE,,,,,,,,,,,,
027daf32-66ac-413a-ad16-2fdb15d0fec8,I like it but it is sometimes slow and its hard to find movies and they delete my favorite shows.,4,09-11-2018 03:52,like sometimes slow hard find movie delete favorite show,TRUE,,,,,,,,,,,,
6237e11a-a73c-4109-b831-81d574edf7ea,fake news given by Airtel that it free for 3month.. And also not allowed one month free trial pack,1,18-11-2018 09:33,fake news given airtel free month also allowed one month free trial pack,TRUE,,,,,,,,,,,,
f7cdc11f-9c99-480c-9d1b-0b5d405c5d38,Its the best thing ever I can stay all night because of how amazing it is. I LOVE IT❤💚💜💙💛💛💙💜💚❤❤💚💚💜💜💙💙💛💛,5,24-10-2018 23:48,best thing ever stay night amazing love,TRUE,,,,,,,,,,,,
2ce1527b-ce46-42c9-a67a-e49bdd00fc27,"They got rid of the ""skip recap"" button, they got rid of the ""skip intro"" button, hitting 'back' on my phone to 'thumbs-up' a series in the middle of an episode loses my progress and restarts the video at just after the beginning instead of 18 minutes in, so I have to seek through and find where I was. ALL the English subtitles are inaccurate and worded differently than what they say. I have NO idea what's going on at Netflix HQ, but they fuxxord this up royally. Watching on my Samsung Galaxy S5",1,29-12-2018 15:57,got rid skip recap button got rid skip intro button hitting back phone thumbsup series middle episode loses progress restarts video beginning instead minute seek find english subtitle inaccurate worded differently say idea whats going netflix hq fuxxord royally watching samsung galaxy,TRUE,,,,,,,,,,,,
953a032e-38b8-43cb-a84e-3b2e58c83bda,It is amazing and the quick description makes you feel intrigued but does not give any spoilers 😃 I love this and I know that there is DEFINITELY 101% a show for everybody here xx 😍😍😍,5,16-09-2018 17:45,amazing quick description make feel intrigued give spoiler love know isefinitely show everybody xx,TRUE,,,,,,,,,,,,
cfc368a7-173f-4278-b98f-86c64f3110df,Third class app worst app if you're going to watch videos so 1st you have to setup payment method. YouTube is the best way for videos,1,04-10-2018 16:56,third class app worst app youre going watch video st setup payment method youtube best way video,TRUE,,,,,,,,,,,,
5b0b2081-0019-4e1b-8170-617e5cab4535,Unable to use Netflix to cast to Toshiba tv at all. Attempted via phone (pixel) and Google mini.,1,16-09-2018 02:28,unable use netflix cast toshiba tv attempted via phonepixel google mini,TRUE,,,,,,,,,,,,
673caddb-4fa2-4ad6-bba1-8a4ad00ce1e2,"I know for a fact that the availability of the movie varies on the country you're in. But heck It's not giving me any option to watch good movies. Im trying to rewatch movies aired before 2017 but cant find most of them since i think they are not available. I was so excited the first time i DL the app coz i thought finally i can watch my fave movies without worrying what site to visit so i can watch in HD Some reviews are complaints about the ads and all me, im complaining about the movie list.",1,22-12-2018 18:59,know fact availability movie varies country youre heck giving option watch good movie im trying rewatch movie aired cant find since think available excited first time il app coz thought finally watch fave movie without worrying site visit watch hd review complaint ad im complaining movie list,TRUE,,,,,,,,,,,,
309cabf1-4539-4b1f-9340-d040882de9e5,"After the update the app does not show the red line at the bottom to know if you have watched an episode, option to cast not always appears. It even shows series already watched and finished in ""Continue Watching"". Hope this is fixed.",1,16-11-2018 02:49,update app show red line bottom know watched episode option cast always appears even show series already watched finished continue watching hope fixed,TRUE,,,,,,,,,,,,
68a9c162-4b1a-4d4a-a488-24344be7215e,"Quality, clarity is good . Thing is very less number of Indian movies (regional language wise also)",5,20-10-2018 08:44,quality clarity good thing le number indian moviesregional language wise also,TRUE,,,,,,,,,,,,
87db031c-c5e7-4768-b6f0-3b875e140ef8,Interesting and it keeps me entertained everyday.,5,15-11-2018 11:05,interesting keep entertained everyday,TRUE,,,,,,,,,,,,
9706f96a-26d2-4432-a6aa-a6cb09f6a703,I am struggling to see where my money I pay for subscription goes every month as I constantly have viewing issues. Ie blank screen with background sound. It's not a new error but it's a recurring one. Is it because I'm android?,4,01-12-2018 05:23,struggling see money pay subscription go every month constantly viewing issue ie blank screen background sound new error recurring one im android,TRUE,,,,,,,,,,,,
ca8153de-7c53-4c71-9752-7ac1a766fd8d,Loved the app until the most recent update. Now it kicks me out whenever I try to fast forward or rewind.,3,01-10-2018 12:58,loved app recent update kick whenever try fast forward rewind,TRUE,,,,,,,,,,,,
48d59402-e90f-4f9f-bf1c-507f8922d5ab,"I'd like to request a feature, I have a cat that ""attacks"" the loading animation (it looks like a laser beam rotating) and to prevent damage to the TV, I'd like to request a ""Cat safe"" feature where the loading would be replaced with something less appealing to cats should the user activate. It may seem that I trolling but having to run to grab the cat can indeed kill the Netflix and Chill mood... If you know what I mean. Thanks in advance.",5,25-10-2018 14:40,id like request feature cat attack loading animationit look like laser beam rotating prevent damage tv id like request cat safe feature loading would replaced something le appealing cat user activate may seem trolling run grab cat indeed kill netflix chill mood know mean thanks advance,TRUE,,,,,,,,,,,,
f9c1eaa1-1c34-429a-a2e1-17647d5be5f3,My app updated a few months ago. Ever since I get an error saying it is unable to play video when I'm watching something (5.7). Would like to know how to fix this as I loved the app before and it worked great. Ever since it updated I've been having this issue.,3,20-09-2018 18:08,app updated month ago ever since get error saying unable play video im watching something would like know fix loved app worked great ever since updated ive issue,TRUE,,,,,,,,,,,,
